gene	value
ELP3	10.343174685689
ELP4	8.5885364314034
ELP5	9.0690490326444
ELP6	8.72885904492784
ELSPBP1	0.0
EMB	9.64873382661889
EMBP1	7.40449184163088
EMC1	11.8742954464005
EMC10	10.6256388610189
EMC2	11.4866024677879
EMC3	10.8722620550745
EMC3-AS1	7.83651910172983
EMC4	10.4299326094251
EMC6	7.96575606028947
EMC7	9.78927817064958
EMC8	9.48373140567498
EMC9	7.60082111234401
EMCN	7.269898599735
EMD	9.5654555098404
EME1	7.38736436315977
EME2	4.69641779355541
EMG1	10.3563598558712
EMID1	5.6675717392638
EMILIN1	10.7956924424402
EMILIN2	9.73141306152192
EMILIN3	4.01803875397895
EML1	8.73398736255833
EML2	10.9410840928427
EML2-AS1	4.27729331962599
EML3	9.48172798547628
EML4	12.4229466613825
EML5	7.60082111234401
EML6	9.00351681158842
EMP1	12.5233349060624
EMP2	10.8486127120763
EMP3	10.8180783037884
EMSY	9.63018879995551
EMX1	1.58360632980284
EMX2	0.0
EMX2OS	6.90649575968189
EN1	1.99828870283341
EN2	3.16721265960568
ENAH	12.2076335204432
ENAM	4.31823004323588
ENC1	12.4251441769849
ENDOD1	9.83392875028619
ENDOG	7.42467951734869
ENDOU	3.16721265960568
ENDOV	7.28837911698218
ENG	9.44312419643409
ENGASE	9.05024126497412
ENHO	0.999144351416707
ENKD1	8.52408159605609
ENKUR	9.38213427143593
ENO1	16.8400328721111
ENO1-AS1	1.99828870283341
ENO2	12.2312107069282
ENO3	6.08225411229438
ENO4	5.41389094689203
ENOPH1	11.0191601738591
ENOSF1	10.8663361279557
ENOX1	6.88891822225671
ENOX1-AS2	0.999144351416707
ENOX2	9.89991451866507
ENPEP	9.44518195638515
ENPP1	9.14209578519123
ENPP2	10.3464905549297
ENPP3	3.31908569181917
ENPP4	10.4838764239843
ENPP5	8.90825051927646
ENPP6	3.80100500585632
ENPP7	0.999144351416707
ENPP7P13	5.28714940705677
ENSA	12.0587871414254
ENTHD1	7.14362944851098
ENTPD1	11.3456679165165
ENTPD1-AS1	7.81858114302136
ENTPD2	3.6972734421387
ENTPD3	9.52905789312562
ENTPD3-AS1	5.66644073834197
ENTPD4	12.1669034721763
ENTPD5	10.3149418409887
ENTPD6	10.9799914400097
ENTPD7	10.9570211217078
ENTPD8	2.99743305425012
ENTR1	9.46559958671622
ENY2	10.9919948550571
EOGT	10.0520605175697
EOMES	6.48629835142485
EP300	11.9201595451777
EP300-AS1	8.8561374521813
EP400	10.9213844676457
EP400P1	5.60990562559149
EPAS1	12.6006949431604
EPB41	10.9099523052756
EPB41L1	9.3992184489096
EPB41L2	11.6690470322034
EPB41L3	9.88331981250641
EPB41L4A	8.43215266411555
EPB41L4A-AS1	8.2408701859516
EPB41L4A-DT	3.31908569181917
EPB41L4B	10.1270366808131
EPB41L5	11.0018055144218
EPB42	0.0
EPC1	10.4667698844972
EPC2	9.86499591404828
EPCAM	13.1912862412991
EPDR1	8.60733867984161
EPG5	12.6043825541914
EPGN	7.00411026410734
EPHA1	9.14191815134439
EPHA1-AS1	6.97587864095819
EPHA10	9.15125228291274
EPHA2	12.4953587966582
EPHA3	9.94713136978924
EPHA4	9.9237162664869
EPHA5	4.72822004006514
EPHA5-AS1	1.27391608952599
EPHA6	5.45476026370723
EPHA7	6.14448509709427
EPHA8	1.58360632980284
EPHB1	4.63988268080493
EPHB2	10.0814788292671
EPHB3	5.42162177895216
EPHB4	12.3153518535419
EPHB6	12.8918999405205
EPHX1	8.8841754610897
EPHX2	5.94910161074925
EPHX3	1.99828870283341
EPHX4	7.23221120856457
EPM2A	7.41150543989046
EPM2AIP1	10.1283174099963
EPN1	10.2007176613205
EPN2	10.3663248499413
EPN2-AS1	5.24343713170148
EPN2-IT1	4.58103938405296
EPN3	6.22348901060777
EPO	2.31994134040246
EPOP	6.386847845432
EPOR	7.36001923107912
EPPIN	7.57899787503692
EPPIN-WFDC6	1.58360632980284
EPPK1	12.8209213882966
EPRS	13.3382732472779
EPS15	12.3409228731941
EPS15L1	9.41400278980394
EPS8	13.2111792447987
EPS8L1	9.63199627430007
EPS8L2	11.1697215634727
EPS8L3	8.71021715558539
EPSTI1	11.8513951487869
EPX	0.0
EPYC	2.58275068121955
EQTN	3.80409716421245
ERAL1	9.37135291525931
ERAP1	11.8594954226181
ERAP2	10.2807305686876
ERAS	0.0
ERBB2	11.9825669610774
ERBB3	12.5547408120404
ERBB4	5.6675717392638
ERBIN	13.1800466357082
ERC1	11.4790139330686
ERC2	5.92566271056212
ERC2-IT1	0.0
ERCC1	11.064284747753
ERCC2	9.12473688433706
ERCC3	10.3715790382847
ERCC4	9.00978858624377
ERCC5	11.5603161978829
ERCC6	10.6083826442994
ERCC6L	8.84105162874627
ERCC6L2	10.9836383339117
ERCC8	8.3722085638426
EREG	8.72072436983478
ERF	10.2296442628147
ERFE	5.12489415319821
ERG	7.9589683726241
ERG28	9.58983994013747
ERGIC1	12.8169618731001
ERGIC2	11.0666702380818
ERGIC3	12.7383320690748
ERH	11.2612353834273
ERI1	10.7222131036994
ERI2	8.78149159261418
ERI3	10.2067920934068
ERI3-IT1	5.31737439465259
ERICH1	8.88113760833008
ERICH2	4.99572175708354
ERICH3	6.73569865972492
ERICH3-AS1	0.999144351416707
ERICH4	0.0
ERICH5	6.65251439352931
ERICH6	2.99743305425012
ERICH6-AS1	4.58103938405296
ERICH6B	0.999144351416707
ERLEC1	11.4572842294299
ERLIN1	10.7212886256133
ERLIN2	11.3021488194726
ERLNC1	1.58360632980284
ERMAP	8.89325079390642
ERMARD	9.36918693348299
ERMN	6.33442531921137
ERMP1	11.1389374039849
ERN1	10.5294530369587
ERN2	10.1231876515543
ERO1A	14.636712586724
ERO1B	9.11889522109087
ERP27	9.1595740574828
ERP29	11.9377788398811
ERP44	11.4269257361087
ERRFI1	15.3215362976172
ERV3-1	11.9117997714146
ERV3-1-ZNF117	10.8812877556221
ERVFRD-1	7.67992358389665
ERVH48-1	5.74996334082523
ERVK13-1	10.276497573791
ERVK3-1	9.54510944316644
ERVMER34-1	8.55491615362098
ERVV-1	8.76457777134832
ERVV-2	0.0
ERVW-1	9.54190186380529
ESAM	8.85350492953784
ESCO1	11.3212215951405
ESCO2	8.71363699254161
ESD	11.3015022643462
ESF1	10.5768436381125
ESM1	9.04210505936021
ESPL1	9.39496634965834
ESPN	6.63817138363834
ESPNL	2.31994134040246
ESPNP	4.80324151562916
ESR1	7.57094521179404
ESR2	5.41085451618274
ESRG	10.9416667189234
ESRP1	12.0952786611518
ESRP2	9.72041246346877
ESRRA	9.90726056686517
ESRRB	2.31994134040246
ESRRG	6.78860223403976
ESS2	8.90226934637562
ESX1	0.0
ESYT1	12.6745515852551
ESYT2	13.8928875200344
ESYT3	5.6675717392638
ETAA1	10.105088356893
ETDA	1.58360632980284
ETDB	0.0
ETDC	0.999144351416707
ETF1	12.2702627460194
ETFA	11.4159640057091
ETFB	8.85660151633756
ETFBKMT	7.02894453277796
ETFDH	9.39496634965834
ETFRF1	7.39727369634793
ETHE1	11.500420924961
ETNK1	12.21625145477
ETNK2	7.6081943284249
ETNPPL	0.0
ETS1	12.8849194881336
ETS2	13.0694585614515
ETV1	11.2010789487325
ETV2	2.58275068121955
ETV3	10.6092998957467
ETV3L	0.0
ETV4	6.86448610174439
ETV5	9.81336999497747
ETV6	11.4480899066853
ETV7	8.44397984501738
EVA1A	7.66586044209722
EVA1B	7.92984696599396
EVA1C	8.91420697651632
EVADR	5.48939452987113
EVC	8.55491615362098
EVC2	7.12318285603162
EVI2A	10.2140477828922
EVI2B	9.60464325997995
EVI5	11.5156150062722
EVI5L	8.25502539562071
EVL	9.13937813200711
EVPL	10.0096281200231
EVPLL	0.999144351416707
EVX1	0.0
EVX1-AS	0.0
EVX2	0.0
EWSAT1	0.0
EWSR1	12.8801837568192
EXD1	9.10156614794687
EXD2	10.1699554908469
EXD3	8.14221537957133
EXO1	8.98948105706113
EXO5	7.83877706849705
EXOC1	11.8124548649678
EXOC1L	0.0
EXOC2	11.028788286188
EXOC3	10.1872631159417
EXOC3-AS1	4.99572175708354
EXOC3L1	5.87760957417064
EXOC3L2	5.99599180992483
EXOC3L4	5.51883572809458
EXOC4	12.579813931943
EXOC5	12.3292914277116
EXOC6	9.68693258314343
EXOC6B	10.6125056871257
EXOC7	11.3625902445535
EXOC8	10.7859910445132
EXOG	7.6850923680592
EXOSC1	9.20157330990375
EXOSC10	11.4974529199297
EXOSC2	9.36188530233186
EXOSC3	9.11889522109087
EXOSC4	8.32378854089033
EXOSC5	9.21610917023328
EXOSC6	9.24835934255095
EXOSC7	9.68519273911697
EXOSC8	9.85801762502932
EXOSC9	9.63196014701524
EXPH5	9.93842442682666
EXT1	11.6690470322034
EXT2	10.5589136187712
EXTL1	4.24429278028478
EXTL2	8.27831282619167
EXTL3	10.8448018938409
EXTL3-AS1	7.55065278374503
EYA1	7.61553002161527
EYA2	4.80324151562916
EYA3	10.7597059632413
EYA4	5.87760957417064
EYS	7.63731573505505
EZH1	10.486874263403
EZH2	9.99846476819008
EZR	14.2171692586753
EZR-AS1	2.58275068121955
F10	4.58103938405296
F10-AS1	0.0
F11	6.83963271708034
F11-AS1	0.999144351416707
F11R	13.6104361447259
F12	5.20499590423692
F13A1	13.1888376400505
F13B	0.999144351416707
F2	0.999144351416707
F2R	11.3049358934198
F2RL1	10.670342217488
F2RL2	8.16313460564877
F2RL3	8.24522591334412
F3	13.7197108068246
F5	11.8322920365697
F7	0.999144351416707
F8	9.68170673838309
F8A1	9.85157941325062
F8A2	0.0
F8A3	0.0
F9	0.0
FA2H	8.23135555998128
FAAH	9.57111940946911
FAAH2	9.19180065822774
FAAHP1	0.999144351416707
FAAP100	8.89325079390642
FAAP20	8.92294806661026
FAAP24	6.64650770309921
FABP1	0.0
FABP12	0.999144351416707
FABP2	4.16635701102239
FABP3	6.85211297340484
FABP4	4.75081898940853
FABP5	10.6756062304017
FABP5P3	0.0
FABP6	2.58275068121955
FABP7	0.0
FABP9	0.0
FADD	12.1256456726381
FADS1	9.75037286963228
FADS2	8.92899131741066
FADS3	8.03751094492678
FADS6	0.0
FAF1	11.7080781334251
FAF2	11.4845204744448
FAH	8.89626325184907
FAHD1	9.145669185021
FAHD2A	8.71534387326317
FAHD2B	8.46945262543928
FAHD2CP	6.16984161240063
FAIM	8.00152024132624
FAIM2	4.94995725933254
FALEC	1.58360632980284
FAM102A	10.3823523365715
FAM102B	11.2878228202745
FAM104A	10.3215511489083
FAM104B	7.61553002161527
FAM106A	7.52859468975453
FAM106B	6.90757232463864
FAM106CP	4.59478760928482
FAM107A	5.08310976087767
FAM107B	11.9995524245261
FAM110A	8.11199411229679
FAM110B	5.6675717392638
FAM110C	9.68170673838309
FAM110D	3.16721265960568
FAM111A	10.7384932507872
FAM111A-DT	6.74910769224194
FAM111B	8.63646008647176
FAM114A1	12.5046486068633
FAM114A2	9.72592325644015
FAM117A	6.51798007951129
FAM117B	9.58133352200979
FAM118A	8.8808030533357
FAM118B	8.91420697651632
FAM120A	12.7291411282781
FAM120AOS	9.8274133429429
FAM120B	10.3130961517361
FAM120C	9.55596593902422
FAM122A	8.53572198718121
FAM122B	10.8401218228436
FAM122C	8.15726756130657
FAM124A	6.62062332923183
FAM124B	4.80324151562916
FAM126A	11.399628506947
FAM126B	11.3887447699481
FAM129A	11.4945432956261
FAM129B	14.097105205442
FAM129C	1.58360632980284
FAM131A	8.48057742552289
FAM131B	5.77641290127628
FAM131C	2.99743305425012
FAM133A	2.31994134040246
FAM133B	10.6785719207515
FAM133CP	8.86061715973862
FAM133DP	7.77023928055775
FAM135A	11.6694865689047
FAM135B	1.58360632980284
FAM136A	10.271974043186
FAM138A	1.96179408012237
FAM138B	0.0
FAM138C	1.96179408012237
FAM138D	2.41477177641162
FAM138E	0.0
FAM138F	1.96179408012237
FAM13A	11.3020127267021
FAM13A-AS1	7.72876801015333
FAM13B	10.1616860143068
FAM13C	6.07694485914326
FAM149A	6.69470649638883
FAM149B1	9.69181033334206
FAM151A	0.0
FAM151B	6.01721478254117
FAM153A	4.56715876859964
FAM153B	0.0
FAM153C	7.71524391766273
FAM155A	8.02103693017711
FAM155A-IT1	7.60082111234401
FAM155B	2.80495281279575
FAM156A	5.37840704802812
FAM156B	10.0989477876347
FAM157A	9.33771906037806
FAM157B	11.0028317706595
FAM157C	5.27866043262566
FAM160A1	11.3836417190402
FAM160A2	9.61747261892971
FAM160B1	11.0025037273688
FAM160B2	9.71619308661831
FAM161A	8.11240886142954
FAM161B	7.46251833062718
FAM162A	10.0775060368555
FAM162B	3.90354767020531
FAM163A	2.58275068121955
FAM163B	0.999144351416707
FAM166A	2.33428435029344
FAM166B	4.75081898940853
FAM167A	5.24343713170148
FAM167A-AS1	0.0
FAM167B	4.80324151562916
FAM168A	10.5086699592223
FAM168B	11.833375024357
FAM169A	6.97130982381814
FAM169B	1.99828870283341
FAM170A	0.999144351416707
FAM170B	0.0
FAM170B-AS1	0.999144351416707
FAM171A1	9.1111384637135
FAM171A2	2.80495281279575
FAM171B	7.70764483441776
FAM172A	10.2212671332128
FAM172BP	5.32993231378796
FAM173A	7.38599219684871
FAM173B	9.05862759587347
FAM174A	8.82216759533691
FAM174B	8.70678918583447
FAM177A1	11.3427435855795
FAM177B	5.6675717392638
FAM178B	0.0
FAM180A	4.08396540946096
FAM180B	1.58360632980284
FAM181A	0.0
FAM181A-AS1	0.0
FAM181B	0.0
FAM182A	1.64475412041243
FAM182B	3.43933465321712
FAM183A	5.92566271056212
FAM183BP	4.45561591229052
FAM184A	6.88891822225671
FAM184B	6.43295014592663
FAM185A	8.695522468585
FAM185BP	9.00429878736661
FAM186A	5.60990562559149
FAM186B	4.69641779355541
FAM187A	3.80409716421245
FAM187B	0.999144351416707
FAM189A1	4.16635701102239
FAM189A2	5.08310976087767
FAM189B	7.74825204365865
FAM192A	11.5166952408852
FAM193A	10.0854407024005
FAM193B	10.1884914590931
FAM197Y2	0.0
FAM197Y3	0.0
FAM197Y4	0.0
FAM197Y5	0.0
FAM197Y6	0.0
FAM197Y7	0.0
FAM197Y8	0.0
FAM197Y9	0.0
FAM198A	5.97216547240143
FAM198B	11.0989019483991
FAM198B-AS1	6.45685004591568
FAM199X	12.2597962656594
FAM19A1	1.99828870283341
FAM19A2	6.47019247883041
FAM19A3	0.0
FAM19A4	0.0
FAM19A5	6.42076613036887
FAM200A	8.32378854089033
FAM200B	9.75651629219344
FAM201A	4.63988268080493
FAM201B	3.16721265960568
FAM204A	9.83078488731493
FAM205A	5.06132404743789
FAM205BP	3.39078695749294
FAM205C	0.999144351416707
FAM206A	9.30717906773019
FAM207A	8.2408701859516
FAM208A	12.4490522314077
FAM208B	13.0262199460085
FAM209A	1.58360632980284
FAM209B	1.58360632980284
FAM20A	8.9951117696933
FAM20B	11.9324204207578
FAM20C	9.81336999497747
FAM210A	10.5352371486422
FAM210B	10.3660209298129
FAM213A	9.67555082623757
FAM213B	10.1052444633063
FAM214A	9.74654074649206
FAM214B	9.74654074649206
FAM215A	5.08310976087767
FAM216A	6.33442531921137
FAM216B	7.6228285718962
FAM217A	0.0
FAM217B	9.64632139950974
FAM218A	3.90354767020531
FAM219A	9.71278134395832
FAM219B	10.3265468925792
FAM21EP	5.44126550031283
FAM220A	9.78278509390064
FAM221A	7.6081943284249
FAM221B	1.58360632980284
FAM222A	4.80324151562916
FAM222A-AS1	2.31994134040246
FAM222B	8.99229916275036
FAM223A	2.4573272094571
FAM223B	2.4573272094571
FAM224A	0.999144351416707
FAM224B	0.0
FAM225A	7.82118460553115
FAM225B	7.02509227064231
FAM226A	1.80580846137904
FAM226B	1.80580846137904
FAM227A	8.92905015133655
FAM227B	4.58463853848445
FAM228A	4.16635701102239
FAM228B	6.87675392558734
FAM229A	3.80409716421245
FAM229B	8.16288436510495
FAM230A	5.40611842921551
FAM230B	0.0
FAM230C	0.0
FAM231AP	0.0
FAM231BP	0.0
FAM231C	0.0
FAM231D	0.0
FAM234A	9.68867032970823
FAM234B	8.62829273953301
FAM236A	0.0
FAM236B	0.0
FAM236C	0.0
FAM236D	0.0
FAM237A	0.0
FAM238A	0.999144351416707
FAM238B	2.58275068121955
FAM238C	4.75081898940853
FAM239A	7.14230919704925
FAM239B	9.96345642063464
FAM240A	0.999144351416707
FAM241A	8.75405442354499
FAM241B	5.48715400000815
FAM242B	0.999144351416707
FAM242F	0.0
FAM243A	4.31823004323588
FAM24A	0.0
FAM24B	7.26215907020106
FAM24B-CUZD1	5.14412209496308
FAM25A	1.99828870283341
FAM25BP	0.0
FAM25C	0.0
FAM25E	0.0
FAM25G	0.0
FAM27B	6.61799452497571
FAM27C	0.0
FAM27E2	4.1413155974952
FAM27E3	5.55931236433833
FAM27E5	0.999144351416707
FAM30A	5.12489415319821
FAM30C	8.52929259049543
FAM32A	11.0424321230342
FAM35BP	2.42820580282696
FAM35DP	4.02423859407826
FAM3A	9.9970632507234
FAM3B	8.50446958466784
FAM3C	13.1473505424767
FAM3D	2.72449800776476
FAM3D-AS1	3.04876119950509
FAM41AY1	0.0
FAM41AY2	0.0
FAM41C	6.97975078205818
FAM43A	7.32464418947362
FAM43B	3.45647156087381
FAM45A	10.4943615597024
FAM45BP	5.96021832857986
FAM47A	1.58360632980284
FAM47B	0.0
FAM47C	0.0
FAM47E	7.07640831780422
FAM47E-STBD1	9.3018741566483
FAM49A	8.79981892129599
FAM49B	12.0284706002459
FAM50A	11.7102158478921
FAM50B	7.59340998753056
FAM53A	4.75081898940853
FAM53B	9.93107442744144
FAM53B-AS1	6.56908140764571
FAM53C	9.89841377870555
FAM57A	8.82533216433774
FAM57B	0.0
FAM66A	2.04089655167502
FAM66B	7.06455404638681
FAM66C	4.69641779355541
FAM66D	1.99828870283341
FAM66E	0.0
FAM69A	10.8322877785558
FAM69B	6.12403850461492
FAM69C	4.45561591229052
FAM71A	1.58360632980284
FAM71B	0.0
FAM71C	1.58360632980284
FAM71D	1.58360632980284
FAM71E1	3.17996903136076
FAM71E2	2.31994134040246
FAM71F1	1.58360632980284
FAM71F2	7.72015171846308
FAM72A	8.18182930704582
FAM72B	7.52719506234838
FAM72C	7.53665492380511
FAM72D	6.94125422363558
FAM74A1	0.0
FAM74A3	7.866830145043
FAM74A4	2.08228103815282
FAM74A6	0.0
FAM74A7	8.01937912596802
FAM76A	9.54763973450635
FAM76B	9.01187312832928
FAM78A	7.53270794055209
FAM78B	8.11716991893822
FAM81A	7.75491007212828
FAM81B	7.41991048178558
FAM83A	10.6702543208691
FAM83A-AS1	5.72573654195715
FAM83B	11.6373754638116
FAM83C	1.58360632980284
FAM83C-AS1	0.999144351416707
FAM83D	9.4797217769396
FAM83E	8.91717600043092
FAM83F	8.62923470492265
FAM83G	9.10833578136115
FAM83H	11.0886215530796
FAM83H-AS1	9.19852646750763
FAM84A	8.80943938370922
FAM84B	11.5753407343995
FAM85A	6.28205552035195
FAM85B	4.80684067006064
FAM86B1	6.67601314232327
FAM86B2	5.21354137071432
FAM86B3P	7.16108478965659
FAM86C1	6.63990009933735
FAM86C2P	6.6904034185504
FAM86DP	8.47349327561813
FAM86EP	6.97062325052537
FAM86FP	4.76251663133201
FAM86HP	5.91356049268744
FAM86JP	6.14570271839791
FAM87A	2.68027795730612
FAM87B	6.52703902306118
FAM89A	8.63646008647176
FAM89B	9.36049031222633
FAM8A1	10.239158888785
FAM90A1	1.69454263840644
FAM90A10P	0.0
FAM90A25P	1.50460241628934
FAM90A26	0.0
FAM90A27P	0.0
FAM90A2P	0.378187750319533
FAM90A7P	3.40579520155469
FAM91A1	12.4042975721833
FAM92A	9.12661046128084
FAM92A1P2	3.14623972352092
FAM92B	4.58103938405296
FAM95A	5.11456105804667
FAM95B1	4.28984388813961
FAM95C	6.93657415263826
FAM98A	10.1994996970732
FAM98B	8.28292550405077
FAM98C	7.79422507097253
FAM99A	0.0
FAM99B	0.0
FAM9A	0.0
FAM9B	4.12410147615772
FAM9C	0.999144351416707
FAN1	9.8696906798758
FANCA	9.30486907051485
FANCB	7.7144926411249
FANCC	8.92013892151713
FANCD2	10.5951553939551
FANCD2OS	1.58360632980284
FANCE	7.93571850405496
FANCF	9.11077546030445
FANCG	8.66500479351392
FANCI	11.1018760503275
FANCL	9.45573314885268
FANCM	9.55596593902422
FANK1	7.63009035350594
FANK1-AS1	0.0
FAP	11.005808663709
FAR1	12.3057431229021
FAR2	9.12776419387018
FAR2P1	1.02768905845887
FAR2P2	5.55289975496585
FARP1	11.7050799970875
FARP2	9.33423660006893
FARS2	9.21369668330878
FARSA	10.3635328892652
FARSA-AS1	0.0
FARSB	10.5759054925532
FAS	10.1082981448599
FAS-AS1	5.40577954109806
FASLG	6.42076613036887
FASN	10.3276621426162
FASTK	10.3661620435559
FASTKD1	9.74487142308497
FASTKD2	10.7878636453025
FASTKD3	7.78774658545647
FASTKD5	9.90739487069317
FAT1	14.6488990580533
FAT2	6.18452824426538
FAT3	8.07278472334648
FAT4	11.289539867054
FATE1	1.99828870283341
FAU	12.5856446194534
FAXC	9.94342497279661
FAXDC2	7.64450507963867
FBF1	7.74825204365865
FBH1	11.8031280914092
FBL	11.6642032620704
FBLIM1	11.7767600494292
FBLL1	0.0
FBLN1	9.81177634019831
FBLN2	10.2140477828922
FBLN5	8.09635424167874
FBLN7	4.58103938405296
FBN1	13.6494209193014
FBN2	7.9589683726241
FBN3	0.999144351416707
FBP1	8.3722085638426
FBP2	1.19432480084317
FBRS	9.24238341317001
FBRSL1	7.8450307034724
FBXL12	8.3635250399864
FBXL13	8.56191576493054
FBXL14	8.36787334072247
FBXL15	7.09195866186457
FBXL16	4.69641779355541
FBXL17	9.97017218963893
FBXL18	10.542785340211
FBXL19	8.5123464381533
FBXL19-AS1	6.53139201351613
FBXL2	9.3992184489096
FBXL20	10.8257293571145
FBXL21	0.0
FBXL22	3.6972734421387
FBXL3	11.2594842668715
FBXL4	10.5339527212645
FBXL5	12.5094147209238
FBXL6	8.54300746054033
FBXL7	7.18367259568209
FBXL8	6.74094302983982
FBXO10	7.92395141339553
FBXO11	11.1126642229285
FBXO15	5.31737439465259
FBXO16	5.35296782283542
FBXO17	7.2830441153684
FBXO2	7.99877454788999
FBXO21	10.5086699592223
FBXO22	10.0788315179612
FBXO24	4.37268462553002
FBXO25	9.15311691423362
FBXO27	8.14358566173508
FBXO28	12.1638846205985
FBXO3	9.5767611411365
FBXO3-DT	0.0
FBXO30	10.1037868122439
FBXO31	9.95147967052531
FBXO32	11.846280594919
FBXO33	10.2055792531158
FBXO34	11.264731247552
FBXO36	6.74910769224194
FBXO38	11.0931319376084
FBXO39	3.31908569181917
FBXO4	9.87112979820173
FBXO40	3.28701952297811
FBXO41	7.11284976088009
FBXO42	10.2379729894167
FBXO43	6.22348901060777
FBXO44	8.32651667489083
FBXO45	10.4193743965689
FBXO46	8.88113760833008
FBXO47	1.99828870283341
FBXO48	6.80101531915332
FBXO5	9.08233447785043
FBXO6	9.46241309521007
FBXO7	12.04080903021
FBXO8	9.73881225488901
FBXO9	10.5706028881903
FBXW10	4.51341049266234
FBXW11	11.4810187464668
FBXW12	0.0
FBXW2	11.7793115674999
FBXW4	9.33630047436034
FBXW4P1	7.54812477842934
FBXW5	11.317299250949
FBXW7	10.6128167272586
FBXW7-AS1	3.4824445266434
FBXW8	9.34496748242643
FBXW9	7.38599219684871
FCAMR	0.0
FCAR	8.30567938801016
FCER1A	3.6972734421387
FCER1G	10.6624099777166
FCER2	3.6972734421387
FCF1	10.7630230816642
FCF1P2	6.77555725269298
FCGBP	7.41991048178558
FCGR1A	9.44147587081031
FCGR1B	6.57391244895342
FCGR1CP	6.3721873360399
FCGR2A	13.1710280187601
FCGR2B	10.1158073200601
FCGR2C	9.82809143617357
FCGR3A	12.9553746609298
FCGR3B	8.9148012707325
FCGRT	10.2116332754584
FCHO1	7.59340998753056
FCHO2	11.4210271998579
FCHSD1	9.19158000961631
FCHSD2	9.70077624874106
FCMR	6.07311005185394
FCN1	6.5207975731672
FCN2	0.999144351416707
FCN3	3.99657740566683
FCRL1	1.58360632980284
FCRL2	0.999144351416707
FCRL3	3.45647156087381
FCRL4	0.0
FCRL5	5.51883572809458
FCRL6	6.80153021846257
FCRLA	2.99743305425012
FCRLB	6.06089874983583
FDCSP	6.28002412335825
FDFT1	11.6575318989339
FDPS	11.8671060255647
FDPSP2	9.8721852586319
FDX1	9.32516944915747
FDX2	7.63731573505505
FDXACB1	6.72039480498563
FDXR	7.91208747316433
FECH	8.97334031945564
FEM1A	9.82753952397818
FEM1B	11.4321164532803
FEM1C	11.0150140714774
FEN1	9.93839521819451
FENDRR	6.02473507893451
FER	11.7837841539574
FER1L4	11.4294611412881
FER1L5	3.45647156087381
FER1L6	8.16273419992372
FER1L6-AS1	3.31908569181917
FER1L6-AS2	2.01263171272439
FERD3L	0.0
FERMT1	13.3207687881744
FERMT2	11.4238023099658
FERMT3	11.0753236872113
FES	8.84729172767285
FETUB	0.0
FEV	0.999144351416707
FEZ1	7.41512561560048
FEZ2	10.8283547321841
FEZF1	4.27729331962599
FEZF1-AS1	7.52150482249362
FEZF2	0.0
FFAR1	1.58360632980284
FFAR2	5.83168744499065
FFAR3	3.6972734421387
FFAR4	4.28468923426527
FGA	11.8192045895211
FGB	9.23616867765602
FGD1	6.29290260622365
FGD2	8.65792143478388
FGD3	7.65877708336717
FGD4	11.4581393815149
FGD5	8.55491615362098
FGD5-AS1	12.0358004329186
FGD5P1	6.15943101836423
FGD6	11.9274793405967
FGF1	7.39078907515544
FGF10	2.80495281279575
FGF10-AS1	0.0
FGF11	7.57094521179404
FGF12	4.90269202162201
FGF12-AS1	0.0
FGF12-AS2	0.0
FGF13	8.56252282352066
FGF13-AS1	2.58275068121955
FGF14	9.05294316004996
FGF14-AS1	1.58360632980284
FGF14-AS2	5.12489415319821
FGF14-IT1	4.08396540946096
FGF16	0.0
FGF17	1.58360632980284
FGF18	1.99828870283341
FGF19	4.45561591229052
FGF2	9.25102045061695
FGF20	1.99828870283341
FGF21	0.0
FGF22	0.0
FGF23	1.99828870283341
FGF3	0.0
FGF4	0.0
FGF5	8.41246101565428
FGF6	0.0
FGF7	8.43132194682601
FGF7P3	7.09710505295147
FGF7P6	6.93293661734241
FGF8	0.0
FGF9	2.58275068121955
FGFBP1	6.31651874606929
FGFBP2	1.58360632980284
FGFBP3	2.99743305425012
FGFR1	9.87841049588766
FGFR1OP	9.80810423389594
FGFR1OP2	10.9764419169137
FGFR2	7.94337420868663
FGFR3	7.21299144914508
FGFR4	6.18452824426538
FGFRL1	10.0775060368555
FGG	12.0873515811228
FGGY	9.53060910188541
FGL1	6.91294312174762
FGL2	11.3528078276782
FGR	8.71363699254161
FH	10.8471362435023
FHAD1	9.0966774877414
FHDC1	9.0967298606877
FHIT	7.53704130186004
FHL1	8.67906793531336
FHL2	11.0911640730012
FHL3	8.10158640931413
FHL5	7.46933683024712
FHOD1	9.32293289230704
FHOD3	10.5291040877762
FIBCD1	4.45561591229052
FIBIN	8.77056618027543
FIBP	10.4215277497166
FICD	7.65165874494602
FIG4	9.67119786607129
FIGLA	0.0
FIGN	8.13258675681547
FIGNL1	10.2915390782526
FIGNL2	3.31908569181917
FILIP1	8.166433715861
FILIP1L	11.3049019371507
FILNC1	0.999144351416707
FIP1L1	11.0369900756041
FIRRE	5.35472463061037
FIS1	11.1325733291841
FITM1	3.16721265960568
FITM2	9.46235213819896
FIZ1	6.73569865972492
FJX1	7.28837911698218
FKBP10	10.8610635074112
FKBP11	8.53185229196879
FKBP14	10.6961268267966
FKBP15	11.4444984386567
FKBP1A	12.3990643007117
FKBP1A-SDCBP2	7.10671830897238
FKBP1AP1	6.78938119142209
FKBP1B	7.315663097486
