gene	value
ACBD3	12.0352967050454
ACBD3-AS1	5.59350417985646
ACBD4	8.97434028155632
ACBD5	11.0571658067556
ACBD6	10.3794905959453
ACBD7	8.68998226974298
ACBD7-DCLRE1CP1	0.0
ACCS	8.84459775133283
ACCSL	2.49667875232163
ACD	8.40329520218494
ACE	10.0259390893598
ACE2	9.68408943325487
ACER1	0.0
ACER2	9.28989055292988
ACER3	10.9858046269299
ACHE	8.44292127370516
ACIN1	11.6624216824344
ACKR1	6.36006748871545
ACKR2	4.42372061889158
ACKR3	9.60153283757274
ACKR4	7.91488283221525
ACLY	12.5154563918028
ACMSD	5.45110260835056
ACO1	10.7890452622887
ACO2	11.3224117855379
ACOD1	2.89754155229537
ACOT1	6.87781267294027
ACOT11	10.4753510539439
ACOT12	0.965847184098456
ACOT13	9.17970388676783
ACOT2	9.45802470697943
ACOT4	7.91011898845464
ACOT6	2.71147584623428
ACOT7	8.99262913739694
ACOT8	9.05933906537725
ACOT9	10.8615428035283
ACOX1	12.3528964327251
ACOX2	6.91534156913465
ACOX3	9.30224523880534
ACOXL	4.73930646444768
ACOXL-AS1	3.94786447532871
ACP1	10.8159866095681
ACP2	10.5524016621361
ACP4	1.93169436819691
ACP5	11.845577349966
ACP6	10.01965296016
ACP7	4.41143337496597
ACPP	7.80096960089403
ACR	0.0
ACRBP	5.45110260835056
ACRV1	0.965847184098456
ACSBG1	3.57405928169266
ACSBG2	2.49667875232163
ACSF2	9.44412826145924
ACSF3	9.59014627416793
ACSL1	12.4660839372353
ACSL3	12.0044021801967
ACSL4	12.3285148148582
ACSL5	12.5331427795238
ACSL6	7.4726393409365
ACSM1	5.24094253350172
ACSM2A	2.24262771212605
ACSM2B	0.0
ACSM3	8.0458732228463
ACSM4	0.965847184098456
ACSM5	5.77313898268063
ACSM6	1.93169436819691
ACSS1	11.6740014411215
ACSS2	11.2949626352124
ACSS3	8.40997829865429
ACTA1	0.965847184098456
ACTA2	13.7171027428501
ACTA2-AS1	6.67922095776187
ACTB	16.4435890759771
ACTBL2	5.394220304617
ACTC1	3.46252593642009
ACTG1	15.4487841115681
ACTG1P17	6.46246007574994
ACTG1P20	7.23807378514847
ACTG1P4	5.85891516309372
ACTG2	8.0113360934816
ACTL10	7.28914676277071
ACTL6A	10.5800796604489
ACTL6B	2.71147584623428
ACTL7A	2.24262771212605
ACTL7B	0.0
ACTL8	3.20847489622451
ACTL9	0.0
ACTN1	12.952190696108
ACTN1-AS1	0.965847184098456
ACTN2	4.53990646579111
ACTN3	1.53083156822318
ACTN4	14.1321871365987
ACTR10	10.5374705600871
ACTR1A	11.6389694103037
ACTR1B	10.8482228577037
ACTR2	13.0006198005733
ACTR3	12.9465472228671
ACTR3B	8.09118901376892
ACTR3BP2	0.965847184098456
ACTR3BP5	1.53083156822318
ACTR3C	10.4749875740344
ACTR5	8.8759661725531
ACTR6	9.05944365079854
ACTR8	10.1820233527486
ACTRT1	1.53083156822318
ACTRT2	0.0
ACTRT3	7.07186363261833
ACVR1	10.2225487532812
ACVR1B	11.1337812060631
ACVR1C	7.29657836941443
ACVR2A	9.65424707260313
ACVR2B	9.37076598359432
ACVR2B-AS1	5.10489084991583
ACVRL1	10.0962620064782
ACY1	10.3155527137794
ACY3	7.91963044479018
ACYP1	7.38279697654747
ACYP2	7.19673127048638
ADA	8.78730866816483
ADA2	9.9634923822752
ADAD1	0.0
ADAD2	0.0
ADAL	7.92978336381481
ADAM10	12.474224698128
ADAM11	4.17432208032296
ADAM12	10.6645553993837
ADAM15	12.1765311596804
ADAM17	11.0818463894442
ADAM18	0.0
ADAM19	10.4273244556036
ADAM1A	8.76164637853044
ADAM2	0.0
ADAM20	7.07186363261833
ADAM20P1	6.42929639539367
ADAM21	5.65839485649197
ADAM21P1	0.95184281553779
ADAM22	10.3121945031367
ADAM23	5.89990114557574
ADAM28	12.3146277665661
ADAM29	1.93169436819691
ADAM30	0.0
ADAM32	6.27013803267086
ADAM33	7.32591467281391
ADAM3A	0.0
ADAM3B	1.53083156822318
ADAM5	0.0
ADAM6	0.0
ADAM7	0.0
ADAM8	11.7767846162294
ADAM9	13.7573042104691
ADAMDEC1	7.04548890938315
ADAMTS1	9.73266396909094
ADAMTS10	8.37623759584725
ADAMTS12	11.6921414958121
ADAMTS13	5.91995074245878
ADAMTS14	8.62572750940805
ADAMTS15	7.50287895564356
ADAMTS16	7.34751856204188
ADAMTS17	7.08080504342601
ADAMTS18	5.36488400121752
ADAMTS19	0.0
ADAMTS19-AS1	0.0
ADAMTS2	10.9638060130096
ADAMTS20	4.4852554242521
ADAMTS3	6.23882383973736
ADAMTS4	9.78215705606164
ADAMTS5	7.79579919443198
ADAMTS6	9.67844017841259
ADAMTS7	7.88561533312975
ADAMTS7P1	3.07552815574516
ADAMTS8	4.78499655585812
ADAMTS9	10.0827996500901
ADAMTS9-AS1	6.42362222152487
ADAMTS9-AS2	6.23882383973736
ADAMTSL1	8.7034684699218
ADAMTSL2	9.60316203368562
ADAMTSL3	8.47828107736078
ADAMTSL4	9.0941676731012
ADAMTSL4-AS1	4.97151168070807
ADAMTSL5	5.27297665563891
ADAP1	11.328610792282
ADAP2	9.2264185484585
ADAR	13.9016343307733
ADARB1	9.79202126982112
ADARB2	4.17641064870212
ADARB2-AS1	0.0
ADAT1	10.5471547644003
ADAT2	8.78984909355904
ADAT3	6.34547653923989
ADCK1	8.0463926076853
ADCK2	9.82742331885434
ADCK5	8.52509700175841
ADCY1	8.1751815296595
ADCY10	4.30712947154045
ADCY10P1	6.69528894010572
ADCY2	7.07186363261833
ADCY3	10.1660162743128
ADCY4	6.68256457488399
ADCY5	7.21256579250566
ADCY6	10.904989279451
ADCY7	11.3294314183026
ADCY8	0.0
ADCY9	9.87249113809065
ADCYAP1	6.27013803267086
ADCYAP1R1	4.17432208032296
ADD1	12.4850055870542
ADD2	7.15633937155322
ADD3	12.6950986113195
ADD3-AS1	3.7836404298414
ADGB	2.89754155229537
ADGRA1	1.53083156822318
ADGRA1-AS1	0.965847184098456
ADGRA2	10.0952677695879
ADGRA3	10.9860250728549
ADGRB1	4.24230741445745
ADGRB2	7.56537476353393
ADGRB3	5.03153586388494
ADGRD1	8.31336574614034
ADGRD1-AS1	3.20847489622451
ADGRE1	6.20678971760017
ADGRE2	7.59404628230374
ADGRE3	5.24094253350172
ADGRE4P	7.5455554361849
ADGRE5	10.8669496684357
ADGRF1	9.16837612231777
ADGRF2	4.27314968056107
ADGRF3	5.72635731781775
ADGRF4	7.68814545150622
ADGRF5	10.1565590776312
ADGRG1	11.6666143712256
ADGRG2	7.04548890938315
ADGRG3	4.36906957735257
ADGRG4	1.53083156822318
ADGRG5	5.9973830479834
ADGRG6	11.8546109177011
ADGRG7	10.8802964828608
ADGRL1	9.2539756023347
ADGRL2	10.661246390603
ADGRL3	6.99119283484204
ADGRL3-AS1	0.0
ADGRL4	8.23623965376776
ADGRV1	8.20183240086777
ADH1A	2.25373074252698
ADH1B	7.2712229891797
ADH1C	11.5036254689415
ADH4	4.36906957735257
ADH5	12.1521991464584
ADH6	7.74301171011922
ADH7	2.71147584623428
ADHFE1	6.85561429996792
ADI1	11.2407363673477
ADIG	0.0
ADIPOQ	4.18335002032884
ADIPOQ-AS1	2.52199349046116
ADIPOR1	12.1426207513615
ADIPOR2	11.6971912787078
ADIRF	8.79208084307081
ADK	9.65438355557917
ADM	8.0024324022112
ADM2	8.13909155057867
ADM5	5.36488400121752
ADNP	12.1938437413438
ADNP-AS1	6.76093028868919
ADNP2	9.79449187852289
ADO	10.4606226149941
ADORA1	6.61169728947862
ADORA2A	5.14711901919084
ADORA2A-AS1	4.19231984494316
ADORA2B	7.47707408960671
ADORA3	9.05695238547417
ADPGK	10.7242059330448
ADPGK-AS1	5.38840224629911
ADPRH	8.55244969353434
ADPRHL1	6.36006748871545
ADPRHL2	10.3045125195239
ADPRM	7.76293602396288
ADRA1A	6.90644599802091
ADRA1B	5.53229584177981
ADRA1D	3.341282287442
ADRA2A	7.88605236355569
ADRA2B	4.82923592049228
ADRA2C	5.77313898268063
ADRB1	5.47869604355189
ADRB2	7.19673127048638
ADRB3	3.67732303033273
ADRM1	11.365468481839
ADSL	10.5581355385387
ADSS	11.5483828342551
ADSSL1	6.08848888480091
ADTRP	8.63993173987649
AEBP1	13.1672803338753
AEBP2	10.1133509506187
AEN	9.86547136030843
AES	12.5466265904537
AFAP1	11.3214261264163
AFAP1-AS1	11.4683818606504
AFAP1L1	9.17624597381096
AFAP1L2	10.6585935141372
AFDN	12.6269762663077
AFDN-DT	5.45583221058059
AFF1	12.1038701679966
AFF1-AS1	6.69483241689981
AFF2	6.40294542388835
AFF3	7.62945490877535
AFF4	13.3941923205157
AFG1L	7.68814545150622
AFG3L1P	9.46585910826943
AFG3L2	12.2157574982916
AFM	0.965847184098456
AFMID	9.40096562153044
AFP	0.0
AFTPH	11.58231976228
AGA	9.82983200215551
AGAP1	10.000622609005
AGAP1-IT1	4.91371165942717
AGAP11	6.34077498119782
AGAP12P	6.94341258015132
AGAP2	7.76288298664466
AGAP2-AS1	7.548651520076
AGAP3	10.3383351252729
AGAP4	8.64103360622954
AGAP5	8.43861716047711
AGAP6	9.22554622648759
AGAP7P	6.22001290227559
AGAP9	9.00259969308605
AGBL1	3.67732303033273
AGBL1-AS1	0.0
AGBL2	5.394220304617
AGBL3	5.45110260835056
AGBL4	4.25024716780689
AGBL4-IT1	0.0
AGBL5	9.38025206264939
AGBL5-AS1	2.24262771212605
AGER	5.81668699381871
AGFG1	12.0447507573638
AGFG2	10.2414826465371
AGGF1	10.6731222262053
AGK	9.96176399020756
AGL	11.2622047331989
AGMAT	8.91416258788031
AGMO	6.25597726667552
AGO1	11.4068193780176
AGO2	11.6267622412216
AGO3	9.99955770796519
AGO4	10.9865550500868
AGPAT1	10.4004205079389
AGPAT2	11.0192157259068
AGPAT3	10.7132700881674
AGPAT4	9.4847921981916
AGPAT4-IT1	6.23882383973736
AGPAT5	10.3598876052167
AGPS	11.4856458036613
AGR2	14.3034875846606
AGR3	9.69208232099936
AGRN	12.7633061104887
AGRP	4.24230741445745
AGT	8.6871709397764
AGTPBP1	10.0785079701679
AGTR1	5.36488400121752
AGTR2	2.24262771212605
AGTRAP	9.88526959560646
AGXT	0.0
AGXT2	0.0
AHCTF1	12.4600599840091
AHCTF1P1	4.99838024632344
AHCY	12.426518924327
AHCYL1	12.3154366030089
AHCYL2	10.7811642326849
AHDC1	9.14819083451569
AHI1	10.7316590992321
AHNAK	16.8777101360177
AHNAK2	14.1879768355679
AHR	13.5688419735885
AHRR	4.02751032054481
AHSA1	11.1408436790775
AHSA2P	11.60696523323
AHSG	3.06166313644635
AHSP	0.0
AICDA	5.72795750839625
AIDA	11.4793980838375
AIF1	9.77835406050138
AIF1L	6.69403314121114
AIFM1	10.3742737555498
AIFM2	9.07775012892163
AIFM3	6.61169728947862
AIG1	9.8177467317526
AIM2	7.75905898470671
AIMP1	10.5794403934294
AIMP2	9.6580499400957
AIP	10.5786742917541
AIPL1	6.10584225976501
AIRE	2.71147584623428
AIRN	5.75084373995658
AJAP1	3.67732303033273
AJM1	4.10284882711384
AJUBA	8.92979104677091
AK1	9.89586777093129
AK2	12.4807032356849
AK3	11.1810326786043
AK4	11.7696280642931
AK5	7.19673127048638
AK6	9.33004538264713
AK7	6.26719325254006
AK8	5.58390999956805
AK9	7.50287895564356
AKAIN1	3.20847489622451
AKAP1	11.5525830573081
AKAP10	10.1829575954539
AKAP11	12.5187796891683
AKAP12	11.7951938368189
AKAP13	13.8628798610145
AKAP14	1.53083156822318
AKAP17A	10.615445863453
AKAP2	11.1864519597659
AKAP3	3.06166313644635
AKAP4	3.20847489622451
AKAP5	8.48046947606368
AKAP6	7.23598521676931
AKAP7	8.05502064108961
AKAP8	10.1717051283064
AKAP8L	10.3383351252729
AKAP9	13.0499303071766
AKIP1	9.13737446648994
AKIRIN1	11.4164595916789
AKIRIN2	8.68990046649201
AKNA	10.3980215008452
AKNAD1	1.53083156822318
AKR1A1	12.0449962295643
AKR1B1	11.0675648488614
AKR1B10	11.5440679420126
AKR1B15	5.32579945776049
AKR1C1	10.5463922855108
AKR1C2	9.85607992174332
AKR1C3	11.1522327507322
AKR1C4	4.69350799148236
AKR1C6P	1.53083156822318
AKR1C8P	3.341282287442
AKR1D1	4.72342416710849
AKR1E2	7.25138231202539
AKR7A2	10.6086573871995
AKR7A2P1	7.32591467281391
AKR7A3	10.6351898421776
AKR7L	7.85586873696637
AKT1	12.1695903385124
AKT1S1	8.58222482094371
AKT2	11.4199504009259
AKT3	10.5706152979188
AKTIP	9.5843461548777
ALAD	10.4067977407763
ALAS1	10.9616713163948
ALAS2	2.24262771212605
ALB	4.91371165942717
ALCAM	11.6772010359665
ALDH16A1	10.2261751000065
ALDH18A1	12.2076716323127
ALDH1A1	13.4660728338913
ALDH1A2	6.1373616060636
ALDH1A3	11.4052119987646
ALDH1B1	10.6099022425901
ALDH1L1	8.0973771832002
ALDH1L1-AS1	0.0
ALDH1L1-AS2	3.57405928169266
ALDH1L2	9.88368447075337
ALDH2	12.7263202677964
ALDH3A1	8.6871709397764
ALDH3A2	11.1214493826694
ALDH3B1	10.3848253400822
ALDH3B2	8.21929513020539
ALDH4A1	7.91963044479018
ALDH5A1	9.04379437511598
ALDH6A1	11.3938062941273
ALDH7A1	11.0616121608076
ALDH8A1	4.99335750464326
ALDH9A1	11.4153300387725
ALDOA	14.3405557690165
ALDOB	8.69805711188683
ALDOC	9.10837604180025
ALG1	10.1862597902536
ALG10	8.50094909914819
ALG10B	9.53528713259761
ALG11	9.93574479158493
ALG12	8.86398481805705
ALG13	10.0143927691538
ALG14	8.21339614310717
ALG1L	6.41527668084985
ALG1L2	4.09032524821725
ALG1L9P	6.84191810854945
ALG2	10.117957635665
ALG3	9.51075260937833
ALG5	10.3491530346428
ALG6	9.35398718373563
ALG8	9.8678152177875
ALG9	10.0189282337977
ALK	5.53229584177981
ALKAL1	5.75084373995658
ALKAL2	4.17432208032296
ALKBH1	8.13848408579709
ALKBH2	8.46231958619085
ALKBH3	8.81500181519438
ALKBH3-AS1	4.42837312051854
ALKBH4	8.4652702596392
ALKBH5	11.3322998094344
ALKBH6	7.47054750651436
ALKBH7	10.0353154286531
ALKBH8	8.93666085333719
ALLC	0.965847184098456
ALMS1	11.6559466571085
ALMS1-IT1	6.58725064589624
ALMS1P1	3.46252593642009
ALOX12	4.73930646444768
ALOX12-AS1	5.03153586388494
ALOX12B	2.24262771212605
ALOX12P2	8.13442753870283
ALOX15	4.00645063087179
ALOX15B	9.20961887211254
ALOX15P1	1.14230002521095
ALOX5	11.5671849283528
ALOX5AP	10.4123539774742
ALOXE3	3.06166313644635
ALPG	3.77253002193349
ALPI	4.69206726454778
ALPK1	10.1717333730797
ALPK2	9.37081616779727
ALPK3	9.08598308015595
ALPL	7.13152999910174
ALPP	6.22401952687391
ALS2	10.6718076761618
ALS2CL	10.984975017837
ALS2CR12	4.82923592049228
ALX1	2.89754155229537
ALX3	6.15731388328305
ALX4	5.36488400121752
ALYREF	9.49094418585687
AMACR	9.4146325693995
AMBN	0.0
AMBP	6.85561429996792
AMBRA1	11.3165908465449
AMD1	11.6600391350823
AMDHD1	4.02751032054481
AMDHD2	9.30097951339687
AMELX	1.53083156822318
AMELY	0.0
AMER1	10.2378959703155
AMER2	4.07992652127957
AMER3	5.70515364854614
AMFR	12.0784632692074
AMH	2.89754155229537
AMHR2	0.0
AMIGO1	8.23623965376776
AMIGO2	9.75442664390883
AMIGO3	7.29657836941443
AMMECR1	10.1660446346342
AMMECR1L	10.2301802958335
AMN	8.91130423573671
AMN1	8.23623965376776
AMOT	9.42334245060787
AMOTL1	11.6107648635869
AMOTL2	9.9694051849137
AMPD1	6.27013803267086
AMPD2	10.8774625934505
AMPD3	9.62263505222075
AMPH	6.67100083264459
AMT	9.16742797199693
AMTN	3.57405928169266
AMY1A	1.02718132210683
AMY1B	0.0
AMY1C	0.0
AMY2A	5.45472080637989
AMY2B	9.29481024940158
AMZ1	7.79579919443198
AMZ2	9.81650812270573
AMZ2P1	7.48369986033813
ANAPC1	11.6093160502379
ANAPC10	8.24388435916837
ANAPC11	9.74806106434702
ANAPC13	9.56974659469769
ANAPC15	9.03981201407635
ANAPC16	11.602669799019
ANAPC1P1	4.74718023977004
ANAPC2	9.02301651172448
ANAPC4	10.2610460213252
ANAPC5	12.2466525457854
ANAPC7	10.8557345898724
ANG	9.96838151401493
ANGEL1	9.62263505222075
ANGEL2	10.4005723060688
ANGPT1	7.46366153372971
ANGPT2	8.93284084107153
ANGPT4	4.55853895086387
ANGPTL1	8.39657989789737
ANGPTL2	9.61983981970313
ANGPTL3	5.55834188876798
ANGPTL4	8.67619904889302
ANGPTL5	1.53083156822318
ANGPTL6	4.390710748301
ANGPTL7	5.72818595711269
ANGPTL8	2.89754155229537
ANHX	0.0
ANK1	8.3864458681911
ANK2	9.6406686521153
ANK3	11.1992467873541
ANKAR	7.44985305226622
ANKDD1A	6.28935796418687
ANKDD1B	6.08848888480091
ANKEF1	8.57335889744203
ANKFN1	5.36488400121752
ANKFY1	11.302928667413
ANKH	11.9200373117721
ANKHD1	12.0776674849774
ANKHD1-EIF4EBP3	10.1199621741996
ANKIB1	11.8163075706198
ANKK1	4.36906957735257
ANKLE1	5.35894189011141
ANKLE2	12.1230320801117
ANKMY1	8.62669799882708
ANKMY2	10.309638544714
ANKRA2	9.65847184098456
ANKRD1	7.08917345699116
ANKRD10	12.3877182234301
ANKRD11	10.6358377826428
ANKRD12	11.6416833163334
ANKRD13A	11.3310712218961
ANKRD13B	6.20678971760017
ANKRD13C	10.284920573741
ANKRD13D	9.61844009789507
ANKRD16	7.54152021511269
ANKRD17	12.4064301010695
ANKRD18A	8.17403690468996
ANKRD18B	4.34585550611306
ANKRD18CP	4.04749356237449
ANKRD18DP	3.341282287442
ANKRD19P	5.87976374359845
ANKRD2	2.89754155229537
ANKRD20A1	0.0
ANKRD20A11P	2.90622334326388
ANKRD20A12P	5.60827072193265
ANKRD20A19P	2.24262771212605
ANKRD20A2	0.0
ANKRD20A3	5.96750176879041
ANKRD20A4	2.44221348812344
ANKRD20A4-ANKRD20A20P	4.7746197140914
ANKRD20A5P	6.71949741632855
ANKRD20A8P	2.08649536279476
ANKRD20A9P	3.94868389490114
ANKRD22	10.1022125761312
ANKRD23	7.1231610673815
ANKRD24	3.46252593642009
ANKRD26	9.56418112021295
ANKRD26P1	0.965847184098456
ANKRD26P3	0.965847184098456
ANKRD27	10.5043118860297
ANKRD28	11.6409389130242
ANKRD29	8.12218655565168
ANKRD30A	1.53083156822318
ANKRD30B	1.84547576106387
ANKRD30BL	2.89754155229537
ANKRD30BP2	9.53184898750033
ANKRD30BP3	1.14842497108492
ANKRD31	5.17457651732141
ANKRD33	1.53083156822318
ANKRD33B	8.38305141354592
ANKRD34A	5.70515364854614
ANKRD34B	5.17457651732141
ANKRD34C	2.89754155229537
ANKRD34C-AS1	0.0
ANKRD35	6.81432467334812
ANKRD36	11.2312661702625
ANKRD36B	10.9605065284259
ANKRD36BP1	9.37582548275275
ANKRD36BP2	8.38094269136723
ANKRD36C	12.2947657677765
ANKRD37	6.27600898844825
ANKRD39	7.86156275353915
ANKRD40	10.7585174128428
ANKRD40CL	6.37421990059913
ANKRD42	9.33974336603729
ANKRD44	10.5256533464231
ANKRD44-IT1	5.93971593829119
ANKRD45	4.713523302649
ANKRD46	8.71957758509259
ANKRD49	8.86157613475588
ANKRD50	11.8407543399535
ANKRD52	10.5080148458032
ANKRD53	3.94786447532871
ANKRD54	9.16116172436891
ANKRD55	3.77345928034923
ANKRD6	9.46651519693074
ANKRD60	6.5213477237736
ANKRD61	6.93469497667383
ANKRD62	6.18770255100199
ANKRD62P1-PARP4P3	0.965847184098456
ANKRD63	1.93169436819691
ANKRD65	7.58660250943589
ANKRD66	0.0
ANKRD7	4.10284882711384
ANKRD9	9.50468764684253
ANKS1A	10.4720535481952
ANKS1B	5.4494294967514
ANKS3	9.19830549784485
ANKS4B	9.52937303676756
ANKS6	9.94413943343841
ANKUB1	0.0
ANKZF1	9.93635803260266
ANLN	10.1012225775512
ANO1	11.1678199991361
ANO10	9.71317521864041
ANO2	5.81668699381871
ANO3	6.56236743210812
ANO4	6.51122690550825
ANO5	8.47191840446641
ANO6	12.389076436535
ANO7	6.14042370141987
ANO8	9.07361533970736
ANO9	9.92516582027954
ANOS1	9.68942311610307
ANP32A	11.1692012213963
ANP32A-IT1	7.48181926597054
ANP32AP1	0.0
ANP32B	9.3741577112278
ANP32C	0.0
ANP32D	1.53083156822318
ANP32E	10.1848242038279
ANPEP	9.8092242407034
ANTXR1	12.4713356512094
ANTXR2	11.9914541832173
ANTXRL	0.0
ANTXRLP1	3.67732303033273
ANXA1	12.4424799903014
ANXA10	13.2713430411256
ANXA11	12.85862125091
ANXA13	5.53229584177981
ANXA2	15.3849843916837
ANXA2P1	6.64119009173874
ANXA2P2	1.76539385796822
ANXA2P3	0.0
ANXA2R	6.10601644851987
ANXA3	11.3191386920618
ANXA4	13.4327473409858
ANXA5	13.7046054657861
ANXA6	12.4724197458773
ANXA7	12.2289125862208
ANXA8	10.5954806146563
ANXA8L1	10.8447131570363
ANXA9	7.6134285924794
AOAH	9.29519883722675
AOAH-IT1	2.24262771212605
AOC1	11.2818668555623
AOC2	5.97842462025773
AOC3	9.33845990166685
AOC4P	3.78179483626993
AOX1	8.17051820793427
AOX3P-AOX2P	0.0
AP1AR	10.2521876129608
AP1B1	11.8791554312005
AP1B1P1	1.93169436819691
AP1G1	12.2310619356254
AP1G2	11.1438367676654
AP1M1	10.1470085060223
AP1M2	11.1747124597322
AP1S1	10.7366895124311
AP1S2	9.01321311686387
AP1S3	10.0629801191597
AP2A1	11.1439164329382
AP2A2	10.813018721454
AP2B1	12.956280731531
AP2M1	12.7722191382578
AP2S1	10.8683552215341
AP3B1	11.8978298849477
AP3B2	6.3855247546455
AP3D1	11.3868878728286
AP3M1	11.1281195595436
AP3M2	10.6492684692021
AP3S1	10.8651592500566
AP3S2	9.49391814708231
AP4B1	10.3175807206978
AP4B1-AS1	8.16353361715583
AP4E1	9.93076197143517
AP4M1	9.32351928475026
AP4S1	8.50353867042402
AP5B1	10.4942943385662
AP5M1	10.231596986002
AP5S1	8.23623965376776
AP5Z1	10.3992055272093
APAF1	10.85336410144
APBA1	7.25901752533586
APBA2	8.9948217781999
APBA3	9.00790565782988
APBB1	9.27563546243866
APBB1IP	8.85432500160467
APBB2	11.4142227282142
APBB3	8.72224442407457
APC	11.7261862467198
APC2	6.15731388328305
APCDD1	9.9330097980495
APCDD1L	6.36006748871545
APCDD1L-DT	4.17432208032296
APCS	7.42398488975121
APEH	12.0403248469956
APELA	5.42295169246855
APEX1	11.192022284105
APEX2	9.74294757991945
APH1A	12.6573561683505
APH1B	9.68942311610307
API5	11.6765617044835
APIP	9.67106983023177
APLF	6.84796511547424
APLN	5.72818595711269
APLNR	8.82987835802229
APLP1	6.85561429996792
APLP2	14.6791900380365
APMAP	12.30080522286
APOA1	5.03153586388494
APOA1-AS	3.341282287442
APOA2	0.0
APOA4	6.44454322765034
APOA5	3.06166313644635
APOB	6.81432467334812
APOBEC1	7.75373040099413
APOBEC2	6.38879887656701
APOBEC3A	7.36265650129166
APOBEC3A_B	0.0
APOBEC3B	6.52083049179188
APOBEC3B-AS1	2.50362850709106
APOBEC3C	8.68169579346781
APOBEC3D	8.48679331066124
APOBEC3F	7.77791750902181
APOBEC3G	9.17918574655549
